listing_id,make,model,year,price_inr,km_driven,fuel,payload_kg,gvw_kg,vehicle_category,weight_class,body_type,axle_count,city,papers_verified,condition,purpose_tags,spec_source_url
VEH-000346,Eicher,Pro 2118,2024,2160000,56647,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Delhi,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000347,Mahindra,Bolero Pik-Up,2014,205000,351692,Diesel,1700,3490,pickup,light,open,2,Nagpur,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000348,Tata,Signa 4932.T,2023,4400000,28615,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Ahmedabad,false,good,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000349,Tata,Intra V50,2018,330000,156985,Diesel,1500,2940,pickup,light,flatbed,2,Pune,true,excellent,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000350,Tata,Ultra T.16,2020,1140000,61388,Diesel,11000,16140,rigid_truck,medium,container,2,Ahmedabad,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000351,Tata,Intra V10,2025,645000,25018,Diesel,1000,2120,mini_truck,light,flatbed,2,Mumbai,true,good,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000352,Tata,Signa 4932.T,2025,4730000,11675,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Surat,true,fair,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000353,BharatBenz,1917R,2024,1885000,56494,Diesel,10000,18500,rigid_truck,medium,tanker,2,Indore,true,fair,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000354,Tata,Ultra T.16,2024,1845000,63197,Diesel,11000,16140,rigid_truck,medium,container,2,Delhi,true,excellent,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000355,Eicher,Pro 6048XP,2018,1925000,67522,Diesel,34000,47500,rigid_truck,heavy,flatbed,5,Jaipur,true,good,long_haul|industrial_goods|steel|market_transport,https://www.eichertrucksandbuses.com/heavy-duty-trucks/haulage/pro-6048xp
VEH-000356,Tata,Intra V10,2025,615000,29798,Diesel,1000,2120,mini_truck,light,flatbed,2,Bengaluru,true,good,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000357,Tata,Intra V50,2019,385000,83939,Diesel,1500,2940,pickup,light,flatbed,2,Delhi,false,good,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000358,Tata,Ultra T.9,2019,675000,260455,Diesel,,9150,rigid_truck,intermediate,open,2,Pune,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000359,Tata,Intra V50,2023,680000,24156,Diesel,1500,2940,pickup,light,flatbed,2,Kolkata,true,good,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000360,BharatBenz,3528C,2020,1920000,207108,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Delhi,true,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000361,Tata,Ultra T.9,2022,760000,126073,Diesel,,9150,rigid_truck,intermediate,open,2,Surat,false,fair,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000362,Ashok Leyland,Bada Dost i4,2020,405000,231086,Diesel,1825,3490,pickup,light,container,2,Chennai,true,good,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000363,Ashok Leyland,Partner 6 Tyre,2016,370000,165531,Diesel,4885,7490,rigid_truck,intermediate,open,2,Ahmedabad,true,fair,city_delivery|regional_delivery|logistics|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/partner/specification?productId=1645
VEH-000364,Tata,Ace Gold,2022,320000,95273,CNG,660,1630,mini_truck,light,box,2,Nagpur,true,good,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000365,Ashok Leyland,Bada Dost i6,2023,615000,120588,Diesel,2357,4100,pickup,light,open,2,Hyderabad,false,good,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000366,BharatBenz,3528C,2020,2070000,58321,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Mumbai,true,fair,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000367,Tata,Intra V10,2014,150000,306854,Diesel,1000,2120,mini_truck,light,flatbed,2,Delhi,false,fair,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000368,BharatBenz,1917R,2020,1175000,99495,Diesel,10000,18500,rigid_truck,medium,tanker,2,Kolkata,true,fair,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000369,Tata,Ace Gold,2014,150000,303829,CNG,660,1630,mini_truck,light,box,2,Mumbai,true,fair,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000370,Ashok Leyland,AVTR 4825 10x2,2015,1350000,234072,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Mumbai,true,good,construction|coal|aggregates|roadwork,https://www.ashokleyland.com/in/pressrelease/ashok-leyland-launches-avtr-4825-10x2-tipper-with-tandem-dummy-axle
VEH-000371,Ashok Leyland,Bada Dost i5+,2024,800000,77145,Diesel,2114,3800,pickup,light,flatbed,2,Bengaluru,true,good,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000372,Tata,Ace Gold,2020,265000,112589,Diesel,900,1835,mini_truck,light,open,2,Bengaluru,true,good,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000373,Mahindra,Bolero Pik-Up,2018,325000,151127,Diesel,1700,3490,pickup,light,open,2,Kolkata,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000374,Ashok Leyland,AVTR 4825 10x2,2023,3265000,53790,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Pune,false,fair,construction|coal|aggregates|roadwork,https://www.ashokleyland.com/in/pressrelease/ashok-leyland-launches-avtr-4825-10x2-tipper-with-tandem-dummy-axle
VEH-000375,Tata,Intra V10,2019,300000,103680,Diesel,1000,2120,mini_truck,light,flatbed,2,Mumbai,true,good,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000376,Eicher,Pro 2118,2014,675000,104465,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Bengaluru,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000377,Tata,Intra V30 Gold,2019,270000,221756,Diesel,1500,2775,pickup,light,open,2,Chennai,true,fair,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000378,Mahindra,Bolero Pik-Up,2016,255000,304309,Diesel,1700,3490,pickup,light,open,2,Bengaluru,true,excellent,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000379,BharatBenz,1917R,2018,1145000,92893,Diesel,10000,18500,rigid_truck,medium,tanker,2,Indore,true,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000380,Mahindra,Bolero Pik-Up,2018,315000,230157,Diesel,1700,3490,pickup,light,open,2,Bengaluru,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000381,Tata,Intra V10,2018,270000,66737,Diesel,1000,2120,mini_truck,light,flatbed,2,Delhi,true,good,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000382,Tata,Signa 4932.T,2024,5035000,55116,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Hyderabad,true,good,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000383,BharatBenz,3528C,2019,1630000,195555,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Delhi,true,fair,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000384,Ashok Leyland,Bada Dost i6,2025,1035000,25322,Diesel,2357,4100,pickup,light,open,2,Indore,true,good,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000385,BharatBenz,4828RT,2023,3150000,49976,Diesel,36350,47500,rigid_truck,heavy,tipper,5,Bengaluru,false,fair,mining|construction|coal|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/4828rt_74.pdf
VEH-000386,Ashok Leyland,Bada Dost i5+,2023,645000,72507,Diesel,2114,3800,pickup,light,flatbed,2,Mumbai,true,fair,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000387,Mahindra,Jeeto Strong Diesel,2021,215000,122526,Diesel,815,1605,mini_truck,light,box,2,Hyderabad,true,fair,city_delivery|last_mile|vegetable_delivery,https://mahindralastmilemobility.com/jeeto-strong-diesel-cargo
VEH-000388,Mahindra,Bolero Pik-Up,2023,685000,39852,Diesel,1700,3490,pickup,light,open,2,Mumbai,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000389,Eicher,Pro 6048T,2017,1665000,206166,Diesel,32500,47500,rigid_truck,heavy,tipper,5,Hyderabad,true,good,mining|construction|coal|aggregates,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6048T
VEH-000390,Mahindra,Bolero Pik-Up,2023,525000,89379,Diesel,1700,3490,pickup,light,open,2,Jaipur,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000391,Ashok Leyland,Bada Dost i6,2018,425000,161080,Diesel,2357,4100,pickup,light,open,2,Pune,true,excellent,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000392,Tata,Ultra T.9,2022,1125000,44662,Diesel,,9150,rigid_truck,intermediate,open,2,Pune,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000393,Tata,Ultra T.16,2022,1270000,76923,Diesel,11000,16140,rigid_truck,medium,container,2,Kolkata,false,fair,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000394,BharatBenz,3528C,2023,3310000,27574,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Surat,false,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000395,Tata,Intra V30 Gold,2022,555000,34597,Diesel,1500,2775,pickup,light,open,2,Chennai,true,good,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000396,BharatBenz,3528C,2019,1755000,244423,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Ahmedabad,true,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000397,BharatBenz,4828RT,2016,1695000,241079,Diesel,36350,47500,rigid_truck,heavy,tipper,5,Kolkata,true,excellent,mining|construction|coal|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/4828rt_74.pdf
VEH-000398,Mahindra,Bolero Pik-Up,2025,695000,15697,Diesel,1700,3490,pickup,light,open,2,Delhi,true,fair,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000399,Ashok Leyland,Bada Dost i5+,2019,360000,132041,Diesel,2114,3800,pickup,light,flatbed,2,Mumbai,false,fair,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000400,BharatBenz,1917R,2025,2390000,13433,Diesel,10000,18500,rigid_truck,medium,tanker,2,Indore,true,fair,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000401,Mahindra,Bolero Pik-Up,2020,395000,121098,Diesel,1700,3490,pickup,light,open,2,Surat,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000402,Ashok Leyland,Bada Dost,2015,205000,229730,CNG,1246,2880,mini_truck,light,reefer,2,Chennai,true,good,city_delivery|fmcg|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-cng/specification
VEH-000403,Tata,Intra V50,2015,225000,242281,Diesel,1500,2940,pickup,light,flatbed,2,Jaipur,true,good,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000404,Tata,Intra V30 Gold,2025,610000,40536,Diesel,1500,2775,pickup,light,open,2,Pune,true,fair,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000405,Ashok Leyland,Dost XL,2021,415000,99285,Diesel,1400,2625,mini_truck,light,flatbed,2,Hyderabad,false,good,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000406,Eicher,Pro 6028TM,2014,1130000,324234,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Jaipur,true,good,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000407,Ashok Leyland,Partner 6 Tyre,2015,350000,243102,Diesel,4885,7490,rigid_truck,intermediate,open,2,Delhi,true,excellent,city_delivery|regional_delivery|logistics|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/partner/specification?productId=1645
VEH-000408,Mahindra,Blazo X 48,2015,1235000,225114,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Jaipur,true,good,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000409,Eicher,Pro 6028TM,2021,1875000,121937,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Jaipur,true,fair,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000410,Tata,Signa 4932.T,2018,1860000,115019,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Pune,true,fair,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000411,Mahindra,Blazo X 48,2022,3280000,73419,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Bengaluru,true,good,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000412,Tata,Ultra T.16,2018,865000,161097,Diesel,11000,16140,rigid_truck,medium,container,2,Mumbai,true,excellent,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000413,Mahindra,Blazo X 48,2016,1320000,274056,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Mumbai,true,fair,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000414,Mahindra,Bolero Pik-Up,2018,320000,123743,Diesel,1700,3490,pickup,light,open,2,Indore,false,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000415,BharatBenz,3528C,2022,2970000,37383,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Chennai,true,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000416,Mahindra,Bolero Pik-Up,2017,270000,221791,Diesel,1700,3490,pickup,light,open,2,Nagpur,true,excellent,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000417,Mahindra,Furio 10,2020,685000,159110,Diesel,6000,10350,rigid_truck,intermediate,box,2,Jaipur,true,fair,regional_delivery|ecommerce|fmcg|parcel_delivery,https://www.mahindratruckandbus.com/english/pdf/icv/furio-10.pdf
VEH-000418,Mahindra,Bolero Pik-Up,2025,700000,13349,Diesel,1700,3490,pickup,light,open,2,Mumbai,true,fair,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000419,Ashok Leyland,Bada Dost i6,2015,240000,287114,Diesel,2357,4100,pickup,light,open,2,Ahmedabad,true,fair,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000420,Tata,Signa 4932.T,2015,1810000,73623,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Mumbai,true,excellent,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000421,Tata,Ultra T.16,2014,575000,389463,Diesel,11000,16140,rigid_truck,medium,container,2,Chennai,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000422,Tata,Ultra T.16,2019,970000,80522,Diesel,11000,16140,rigid_truck,medium,container,2,Kolkata,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
